,job_id,flush_size,flush_speed,start_time,end_time
0,2.0,116001434.0,259.8324862749666,2547208.0,2993655.0
1,3.0,116011582.0,265.06451620273583,5079080.0,5516753.0
2,4.0,116002260.0,267.6662267181068,7575766.0,8009150.0
3,7.0,116000018.0,267.70614639369876,10098520.0,10531831.0
4,8.0,115993056.0,269.5632256565187,12543944.0,12974244.0
5,9.0,115994236.0,267.15640712053266,14983474.0,15417655.0
6,13.0,115990578.0,337.65993717850563,17515727.0,17859240.0
7,14.0,116002142.0,263.7689199544325,19998885.0,20438672.0
8,15.0,115995062.0,260.5600077272809,22460854.0,22906030.0
9,17.0,116002142.0,186.6735895541963,24995236.0,25616653.0
10,22.0,116002024.0,272.1033787143809,27851101.0,28277417.0
11,23.0,116000726.0,337.4448775606379,30307484.0,30651246.0
12,26.0,115997186.0,210.40435982920556,32896265.0,33447571.0
13,28.0,116006980.0,297.1779527720424,35577253.0,35967615.0
14,29.0,115991994.0,267.5172318358253,38052559.0,38486146.0
15,32.0,116004148.0,192.3812262537915,40617430.0,41220421.0
16,35.0,115999310.0,206.7395903323715,43357715.0,43918804.0
17,36.0,116005210.0,286.8008554193038,45990352.0,46394832.0
18,39.0,116004030.0,245.41145185448454,48542591.0,49015283.0
19,41.0,115996596.0,336.0632396867567,51193973.0,51539136.0
20,42.0,115998720.0,337.8685502075293,53668424.0,54011749.0
21,45.0,116006626.0,220.6581819565176,56247632.0,56773362.0
22,47.0,115994472.0,309.38129327543714,58961297.0,59336221.0
23,48.0,115999546.0,290.774505994741,61430819.0,61829752.0
24,51.0,115999310.0,224.77175842317797,64017094.0,64533170.0
25,54.0,116008750.0,263.90696161353287,66746062.0,67185644.0
26,56.0,115992820.0,336.4978271338474,69455925.0,69800631.0
27,59.0,115996832.0,273.40011077720817,72050347.0,72474622.0
28,62.0,115988572.0,306.19679834426245,74775856.0,75154660.0
29,63.0,115990932.0,322.9442905389415,77212531.0,77571698.0
30,66.0,115994000.0,181.22703297252707,79779058.0,80419106.0
31,68.0,115989634.0,238.5999391104364,82492527.0,82978653.0
32,72.0,116005210.0,206.1732061515056,85124611.0,85687270.0
33,75.0,116015122.0,165.14161467519028,87895093.0,88597612.0
34,77.0,116009222.0,171.21868791971073,90644342.0,91321892.0
35,81.0,116008750.0,279.32579210578905,93247411.0,93662728.0
36,84.0,116005092.0,161.79412322592162,95842860.0,96559852.0
37,86.0,115999428.0,255.0503023240474,98617916.0,99072726.0
38,89.0,115993528.0,292.19794996586637,101194654.0,101591623.0
39,92.0,116007452.0,264.02713842554346,103788250.0,104227627.0
40,95.0,116005328.0,211.1475853834337,106495860.0,107045264.0
41,100.0,115993646.0,278.3524615144643,109100406.0,109517121.0
42,103.0,115998956.0,145.23724717849066,111658458.0,112457144.0
43,105.0,115997894.0,240.18364858009545,114300821.0,114783776.0
44,108.0,115992230.0,219.9305086802527,116970294.0,117497698.0
45,110.0,116008868.0,217.70943641962913,119621168.0,120154029.0
46,112.0,116000136.0,256.10599243163523,122271415.0,122724353.0
47,117.0,115994354.0,244.76649827600033,124946191.0,125420089.0
48,118.0,116004030.0,175.98366139492546,127517247.0,128176422.0
49,121.0,115994118.0,158.77729533800746,130336706.0,131067252.0
50,123.0,116002142.0,246.1098223586645,133113987.0,133585330.0
51,129.0,115996596.0,261.37191836845057,135782191.0,136225990.0
52,131.0,116008514.0,270.3083712552805,138387222.0,138816393.0
53,136.0,115999664.0,230.68488552229397,141054802.0,141557651.0
54,137.0,115990696.0,226.2292861698455,143667248.0,144179961.0
55,140.0,116009694.0,163.4609311703811,146319854.0,147029563.0
56,142.0,116003558.0,246.9542701554274,149024449.0,149494186.0
57,143.0,116005092.0,205.1927258833955,151655521.0,152220868.0
58,146.0,115993646.0,158.07622416981587,154379813.0,155113596.0
59,148.0,115993174.0,202.70128286007372,157137384.0,157709621.0
60,150.0,115996006.0,171.24492853968812,159746408.0,160423777.0
61,152.0,116001552.0,217.53649219598276,162404323.0,162937574.0
62,154.0,115998602.0,210.08758946941379,165038770.0,165590914.0
63,158.0,116003440.0,184.4049539875594,167745630.0,168374699.0
64,160.0,115996478.0,239.36541064795708,170462025.0,170946625.0
65,164.0,116004148.0,188.6295383294525,173141561.0,173756545.0
66,166.0,116001906.0,234.93295609661257,175965458.0,176459224.0
67,171.0,115994590.0,224.7478057003352,178632426.0,179148536.0
68,173.0,116008278.0,250.5275344666736,181300601.0,181763657.0
69,175.0,116003086.0,231.23016357105553,183963381.0,184465059.0
70,179.0,116000136.0,156.79253668400395,186619020.0,187358852.0
71,181.0,116001788.0,253.6606117062568,189467303.0,189924614.0
72,183.0,116009104.0,216.66247196215429,192089205.0,192624642.0
73,185.0,115996832.0,217.15827901107912,194748528.0,195282686.0
74,187.0,116013116.0,186.17862782606463,197372996.0,197996124.0
75,189.0,116002142.0,159.11956654435718,200167521.0,200896546.0
76,191.0,115997540.0,222.5116341524237,202908326.0,203429636.0
77,194.0,116004620.0,159.96246547499376,205531553.0,206256752.0
78,195.0,116007688.0,169.3189421770346,208406602.0,209091745.0
79,197.0,115992112.0,146.0284019377776,211102244.0,211896556.0
80,199.0,115996714.0,211.9118166107033,213890831.0,214438213.0
81,201.0,116008632.0,207.38046478369682,216546754.0,217106154.0
82,203.0,115997304.0,171.0112958534694,219250725.0,219929027.0
83,206.0,116000962.0,238.19792851657309,221986380.0,222473374.0
84,208.0,116000962.0,195.2832121801843,224674622.0,225268636.0
85,210.0,115985268.0,230.5961827508052,227326715.0,227829695.0
86,212.0,115987746.0,235.36665476180812,229948496.0,230441292.0
87,214.0,116004384.0,199.8525006460505,232609062.0,233189512.0
88,217.0,116008160.0,221.0104420088436,235189156.0,235714055.0
89,219.0,115997658.0,156.84388310027123,237855671.0,238595245.0
90,221.0,115995416.0,170.79247305495022,240634892.0,241314052.0
91,223.0,115981492.0,153.49974655265285,243300403.0,244055984.0
92,227.0,115995062.0,157.33520063804852,246032309.0,246769557.0
93,229.0,116003086.0,225.02586952726426,248718629.0,249234139.0
94,231.0,115992112.0,166.7269588515756,251328763.0,252024464.0
95,233.0,115984324.0,213.18218144255619,254106692.0,254650754.0
96,235.0,116004620.0,169.40966005508514,256680202.0,257364960.0
97,237.0,115996478.0,164.30514942307312,259314053.0,260020035.0
98,239.0,116009812.0,170.50537634408602,261935909.0,262616297.0
99,241.0,115992820.0,147.7368999568225,264781118.0,265566249.0
100,243.0,115988336.0,217.83319811292407,267467522.0,267999986.0
101,245.0,115999310.0,247.65327907701635,270062614.0,270531008.0
102,247.0,116009340.0,172.09208558815152,272747932.0,273422044.0
103,248.0,116004266.0,252.030872646531,275428194.0,275888472.0
104,253.0,116000136.0,141.43960474992653,278072420.0,278892559.0
105,255.0,115997540.0,172.50295194501203,280790403.0,281462841.0
106,257.0,115995062.0,244.3323271749136,283379967.0,283854710.0
107,259.0,116004266.0,160.3502501233684,286043518.0,286766961.0
108,261.0,115993528.0,232.66784210600215,288885565.0,289384102.0
109,263.0,116007098.0,174.21569887757892,291509696.0,292175578.0
110,264.0,116004974.0,194.36886277308912,294111116.0,294707945.0
111,267.0,116007452.0,169.12950843333445,296830764.0,297516673.0
112,269.0,115999074.0,228.44176657791502,299522078.0,300029862.0
