,job_id,flush_size,flush_speed,start_time,end_time
0,2.0,58003608.0,167.80295372687428,1309858.0,1655523.0
1,3.0,57997000.0,168.66653482853286,2711343.0,3055199.0
2,4.0,57995112.0,167.6910523500412,4089394.0,4435239.0
3,5.0,57999832.0,167.28195455109181,5460814.0,5807533.0
4,7.0,57993696.0,169.79065464340087,7368091.0,7709651.0
5,8.0,57994640.0,167.00495013865572,8739133.0,9086396.0
6,9.0,58000304.0,168.1216962810516,10115015.0,10460005.0
7,10.0,58004906.0,168.4670965118643,11478843.0,11823153.0
8,12.0,57998652.0,131.33871683620322,13662069.0,14103665.0
9,16.0,58001248.0,171.2355500971298,15345043.0,15683765.0
10,17.0,58005850.0,167.87500361763088,16713562.0,17059092.0
11,18.0,57996174.0,169.55863315031488,18137262.0,18479304.0
12,20.0,57994286.0,110.07072930940893,20315605.0,20842487.0
13,24.0,58002192.0,167.38483204432646,22142578.0,22489098.0
14,25.0,57992398.0,170.3509336748632,23503265.0,23843694.0
15,26.0,58002900.0,167.21026504384727,24866619.0,25213505.0
16,28.0,57997354.0,132.56719863586702,27034050.0,27471544.0
17,34.0,58001720.0,150.21176641209118,29456098.0,29842231.0
18,35.0,58008092.0,183.24864636049458,30908297.0,31224851.0
19,36.0,57998416.0,169.8079536704406,32267886.0,32609439.0
20,38.0,58004906.0,122.4931282943641,34470048.0,34943584.0
21,42.0,58004552.0,136.32861077945643,37053491.0,37478967.0
22,43.0,57996056.0,173.6388067208776,38657184.0,38991188.0
23,44.0,58000776.0,166.47372046566096,40007933.0,40356341.0
24,46.0,58001720.0,104.22347725929134,42195808.0,42752321.0
25,49.0,57996410.0,132.60110888825378,44655356.0,45092731.0
26,51.0,58000186.0,191.97731365020522,46483705.0,46785825.0
27,52.0,58000068.0,157.9294600724841,47857558.0,48224811.0
28,54.0,58001130.0,133.46264384346517,50134051.0,50568638.0
29,57.0,58000186.0,121.25863128713533,52576480.0,53054798.0
30,60.0,57993814.0,187.3844926023697,55030852.0,55340343.0
31,61.0,58003608.0,181.3077351071212,56402819.0,56722737.0
32,63.0,58006204.0,127.2677097114623,58667774.0,59123555.0
33,66.0,57995702.0,141.22765637251797,61044635.0,61455289.0
34,68.0,58005378.0,188.0507365718287,63561362.0,63869818.0
35,69.0,58007030.0,174.52389333670305,64945000.0,65277373.0
36,71.0,58006204.0,108.12672588146478,67148514.0,67684979.0
37,74.0,58003608.0,139.1888387093678,69718048.0,70134774.0
38,77.0,57999242.0,136.8490841609272,72162049.0,72585868.0
39,78.0,57990038.0,190.4147091079837,74078971.0,74383517.0
40,80.0,58001248.0,136.7844276638194,76431330.0,76855364.0
41,83.0,57998770.0,135.0551758665254,78928513.0,79357958.0
42,85.0,58001012.0,186.24690771305632,81260592.0,81572012.0
43,86.0,57996292.0,173.8930609234312,82651661.0,82985178.0
44,88.0,58002074.0,130.66944066467815,84886079.0,85329963.0
45,91.0,57998180.0,136.7468783008903,87266055.0,87690183.0
46,93.0,58003136.0,133.2985611428125,89758247.0,90193384.0
47,94.0,58000422.0,172.58640267090394,91418913.0,91754979.0
48,96.0,58003490.0,129.99291805336114,93599935.0,94046140.0
49,98.0,58008800.0,120.73947956690242,96030074.0,96510520.0
50,101.0,57996764.0,136.8619670049863,98622049.0,99045810.0
51,103.0,57996410.0,181.49968705013458,101122054.0,101441594.0
52,105.0,58004198.0,135.5263603058001,103508556.0,103936548.0
53,108.0,58003136.0,123.0230125434269,106093309.0,106564791.0
54,110.0,57994994.0,123.11463173871971,108694969.0,109166034.0
55,111.0,57993578.0,179.1860899119419,110457202.0,110780852.0
56,113.0,58005496.0,128.98193089891888,112762049.0,113211767.0
57,116.0,58001838.0,109.61032496541715,115092106.0,115621270.0
58,118.0,58005260.0,119.17974785495907,117534050.0,118020754.0
59,120.0,58000186.0,128.89818187475137,119980667.0,120430636.0
60,125.0,58004906.0,107.37771730578773,122282657.0,122822852.0
61,127.0,57992162.0,130.23547060659754,124598051.0,125043338.0
62,129.0,57997236.0,128.91655145126944,126984223.0,127434105.0
63,131.0,58009980.0,108.55831291977236,129271142.0,129805509.0
64,136.0,58004198.0,128.31083926912356,131890048.0,132342108.0
65,138.0,57999714.0,126.89515345637848,134254672.0,134711740.0
66,140.0,58005496.0,102.53085090775396,136570712.0,137136449.0
67,142.0,57999714.0,126.91375730031226,139108420.0,139565421.0
68,147.0,58002546.0,109.14839013191322,141479845.0,142011255.0
69,149.0,57996410.0,126.52667150988387,143915141.0,144373514.0
70,151.0,57998770.0,125.0065090976494,146164670.0,146628636.0
71,153.0,57991454.0,104.82833457458732,148468977.0,149022181.0
72,157.0,58003962.0,105.07278873116971,150784838.0,151336874.0
73,159.0,58009272.0,101.94807805865646,153022048.0,153591056.0
74,161.0,58000540.0,129.961549665016,155462052.0,155908342.0
75,163.0,58000422.0,104.56649749853518,157723744.0,158278419.0
76,165.0,58005260.0,130.419823814299,160130056.0,160574814.0
77,169.0,57998534.0,129.08729415063976,162385039.0,162834336.0
78,171.0,57997000.0,128.7671901989778,164622049.0,165072451.0
79,173.0,58003844.0,130.86653626003712,166908829.0,167352058.0
80,175.0,58005142.0,128.54097212680995,169258051.0,169709309.0
81,177.0,57991808.0,104.57679726186483,171503304.0,172057842.0
82,179.0,58009508.0,109.91937030313825,173758319.0,174286065.0
83,181.0,58000894.0,129.5475376296293,176066443.0,176514162.0
84,183.0,57998770.0,123.65974512759611,178326048.0,178795067.0
85,185.0,57996764.0,99.41421874062583,180566109.0,181149494.0
86,187.0,58006794.0,101.78701981455875,182959230.0,183529114.0
87,195.0,58000186.0,113.05373933789706,185296894.0,185809926.0
88,197.0,58005732.0,99.71246454540767,187669441.0,188251171.0
89,198.0,58008328.0,98.85182704777095,190086333.0,190673154.0
90,201.0,57994994.0,100.87998246624143,192473554.0,193048445.0
91,203.0,58006086.0,103.13348161660772,194913337.0,195475774.0
92,205.0,57999124.0,123.37430414777913,197338050.0,197808157.0
93,207.0,58004080.0,99.97755834055822,199606048.0,200186219.0
94,208.0,57998888.0,98.21197938186226,201999358.0,202589906.0
95,210.0,58003490.0,135.25766200211268,204455124.0,204883961.0
96,213.0,57997944.0,107.14763620240537,206813995.0,207355285.0
97,218.0,58001956.0,131.25494961563962,209226293.0,209668196.0
98,219.0,58001248.0,106.28584412966595,211463454.0,212009164.0
99,223.0,58000186.0,123.09952139908525,213874622.0,214345787.0
100,225.0,58006086.0,103.78987618093329,216090747.0,216649627.0
101,227.0,58008446.0,111.18288262905399,218413873.0,218935612.0
102,229.0,58001956.0,125.20470494779356,220798049.0,221261306.0
103,232.0,58001720.0,127.47826889644456,223054049.0,223509042.0
104,234.0,58004906.0,109.65010586011343,225371167.0,225900167.0
105,235.0,57995466.0,104.98931197659641,227754410.0,228306804.0
106,238.0,57992634.0,121.49354221703598,230170050.0,230647381.0
107,240.0,58000658.0,97.61183243940982,232362607.0,232956804.0
108,242.0,57999124.0,102.29248685609875,234661571.0,235228564.0
109,246.0,58001130.0,108.19552041964121,237006399.0,237542476.0
110,248.0,57998770.0,131.5928747753798,239519558.0,239960302.0
111,249.0,58007856.0,107.97844446471352,241904819.0,242442036.0
112,252.0,58001956.0,130.83187317856596,244213698.0,244657030.0
113,254.0,57994758.0,106.06055141841378,246562046.0,247108854.0
114,256.0,58001248.0,106.29480412854797,248819862.0,249365526.0
115,259.0,57992516.0,101.81878131770506,251210777.0,251780343.0
116,261.0,57997236.0,123.10789222876235,253578372.0,254049481.0
117,262.0,57998416.0,137.28897989134938,255896654.0,256319109.0
118,265.0,58003844.0,106.82127223070393,258248576.0,258791575.0
119,267.0,58004080.0,128.17391534929354,260719611.0,261172153.0
120,269.0,58007148.0,113.57782450864065,262951888.0,263462614.0
121,277.0,58005260.0,126.02305143664114,265374050.0,265834325.0
122,279.0,57998534.0,103.22411589869543,267668614.0,268230484.0
123,280.0,57996646.0,123.69846967612588,269935764.0,270404619.0
124,282.0,58005260.0,108.81889675148769,272282490.0,272815534.0
125,284.0,57996410.0,108.3453703772894,274553977.0,275089269.0
126,286.0,57994286.0,131.43061819269627,276879222.0,277320476.0
127,288.0,58001838.0,129.4016656590017,279162425.0,279610656.0
128,291.0,58006440.0,125.43587370442371,281490664.0,281953103.0
129,295.0,57999242.0,125.0153404449311,283834606.0,284298543.0
130,297.0,58003608.0,103.01661483595625,286088875.0,286651926.0
131,299.0,57992634.0,101.46412787503631,288332373.0,288903931.0
132,301.0,57995230.0,101.97537268030905,290777993.0,291346711.0
133,303.0,58000894.0,127.46944956023718,293230048.0,293685066.0
134,309.0,57996292.0,99.77873854406631,295455644.0,296036893.0
135,310.0,58004316.0,130.6792019248966,297903885.0,298347753.0
136,312.0,58000776.0,99.93396865216725,300147857.0,300728248.0
137,315.0,58002664.0,130.11704163329767,302546050.0,302991823.0
138,317.0,58001720.0,121.32271303009132,304786049.0,305264127.0
139,319.0,57998062.0,100.38434990307394,307046716.0,307624476.0
140,325.0,58001602.0,99.0379953897379,309390046.0,309975696.0
141,326.0,57998062.0,130.45115565592133,311779238.0,312223834.0
142,327.0,58003136.0,103.1432742662553,314023437.0,314585792.0
143,330.0,57991100.0,131.38617831840662,316475537.0,316916916.0
144,333.0,57993342.0,127.09727345049541,318846049.0,319302340.0
