,job_id,flush_size,flush_speed,start_time,end_time
0,2.0,116010520.0,166.17418632166687,2658221.0,3356347.0
1,3.0,116014296.0,167.24806463052823,5554690.0,6248356.0
2,4.0,115992820.0,166.12289558672938,8402742.0,9100977.0
3,7.0,115993528.0,166.31851773255065,12012316.0,12709734.0
4,8.0,116000608.0,161.42157109678425,14869400.0,15588019.0
5,9.0,115983852.0,185.3141304122056,17751307.0,18377184.0
6,13.0,115989752.0,187.60372005758003,21908732.0,22527002.0
7,14.0,116012054.0,163.43155676332074,24750552.0,25460403.0
8,15.0,115997658.0,166.34853015199687,27588677.0,28285994.0
9,20.0,116004974.0,136.51337891429446,32293747.0,33143517.0
10,22.0,116018544.0,188.85900835567537,36219699.0,36834012.0
11,23.0,115996596.0,187.71164056697052,39063004.0,39680955.0
12,26.0,116006154.0,132.30991039900726,43734495.0,44611271.0
13,28.0,115997894.0,168.68544247285715,47999379.0,48687037.0
14,29.0,116013352.0,172.64713795895042,50834163.0,51506131.0
15,32.0,116001552.0,135.5530455206745,55329749.0,56185514.0
16,35.0,115997304.0,136.6917517572958,60345768.0,61194373.0
17,36.0,115996478.0,168.9780132535228,63766027.0,64452486.0
18,39.0,116007806.0,123.48218250715829,68365776.0,69305246.0
19,41.0,115999546.0,190.63101743130272,73102701.0,73711204.0
20,42.0,116005446.0,185.62564265861047,75993736.0,76618679.0
21,45.0,116002496.0,129.583638853701,80742058.0,81637252.0
22,47.0,116009222.0,170.41884741380576,85429313.0,86110043.0
23,48.0,115999074.0,167.7382828090024,88242675.0,88934223.0
24,51.0,115994826.0,121.30241308451286,92831810.0,93788055.0
25,54.0,115994236.0,135.12385532175637,97690916.0,98549345.0
26,56.0,115995298.0,164.19114605819112,102701748.0,103408213.0
27,59.0,115999074.0,110.51551516837554,107481748.0,108531366.0
28,61.0,116003794.0,118.83126512232049,112559734.0,113535940.0
29,63.0,115984914.0,173.04078773637687,115853532.0,116523807.0
30,66.0,116007570.0,110.27807273124802,120580948.0,121632903.0
31,68.0,115989516.0,112.08395073658374,125705233.0,126740078.0
32,72.0,115998130.0,165.84428971748827,131165908.0,131865348.0
33,76.0,116001906.0,107.78882842902222,135901897.0,136978093.0
34,78.0,115998720.0,113.39306085462165,141064190.0,142087169.0
35,81.0,115985268.0,166.3522324866937,144651330.0,145348557.0
36,84.0,116003086.0,126.29677864683134,149161749.0,150080245.0
37,86.0,115986094.0,157.14782337718646,154201915.0,154939985.0
38,89.0,115995062.0,176.2387559445128,157214480.0,157872650.0
39,92.0,115992466.0,133.30674610425953,161805221.0,162675338.0
40,95.0,115998484.0,111.25298780517045,166739014.0,167781669.0
41,99.0,116002378.0,131.04281736281737,171898908.0,172784133.0
42,102.0,116002496.0,108.6431197137128,176819305.0,177887044.0
43,104.0,116007452.0,136.31609672180846,182116538.0,182967556.0
44,108.0,115992584.0,187.6957322381558,185533808.0,186151790.0
45,111.0,115988808.0,111.10698911238023,190266466.0,191310404.0
46,116.0,115997776.0,131.3910226495281,195429044.0,196311888.0
47,118.0,115998602.0,168.93041293789548,200005757.0,200692422.0
48,121.0,115996714.0,123.47878765943585,204564200.0,205503606.0
49,125.0,115997894.0,140.59941771390893,209582064.0,210407088.0
50,128.0,116006744.0,182.726633221236,214199335.0,214834200.0
51,132.0,116001552.0,141.9699933299473,218942235.0,219759320.0
52,135.0,115995652.0,113.56779958056664,223907320.0,224928698.0
53,137.0,116007806.0,176.55910374888896,228332584.0,228989632.0
54,140.0,116002732.0,110.8500873879461,232933669.0,233980152.0
55,144.0,115997540.0,130.94046597733328,238088509.0,238974389.0
56,147.0,116010166.0,169.23511846149583,241857307.0,242542804.0
57,150.0,116007216.0,134.2755370976759,246431235.0,247295184.0
58,152.0,115996950.0,137.14773682549028,251333758.0,252179539.0
59,154.0,116004856.0,174.6642837031494,254939159.0,255603318.0
60,157.0,116008042.0,130.3852301757943,259765512.0,260655245.0
