,job_id,flush_size,flush_speed,start_time,end_time
0,2.0,116002024.0,117.52741228403448,2543694.0,3530715.0
1,3.0,116001552.0,110.20488524119821,5061892.0,6114491.0
2,4.0,116002968.0,213.51156430030738,7566574.0,8109884.0
3,6.0,115998130.0,6.6100531183314315,10081120.0,27629864.0
4,7.0,116012290.0,92.47558823388744,27651295.0,28905813.0
5,9.0,115987746.0,110.52314989951813,30394743.0,31444186.0
6,11.0,115999310.0,54.91588115185799,32892942.0,35005251.0
7,12.0,116000372.0,8.5299615777937,35870409.0,49469576.0
8,16.0,116005210.0,16.317280616630473,49469633.0,56578980.0
9,17.0,115994000.0,68.08086546994662,56613656.0,58317424.0
10,18.0,115998012.0,12.765916619527346,59448438.0,68534978.0
11,21.0,116001316.0,11.056632860759779,68613365.0,79104924.0
12,22.0,115991640.0,76.14617442932207,79115584.0,80638860.0
13,23.0,116001906.0,12.683261202115052,82121537.0,91267600.0
14,27.0,115987746.0,10.532246653865004,91317938.0,102330569.0
15,29.0,115994708.0,59.36816492819195,102346051.0,104299871.0
16,31.0,115979250.0,11.452132482221828,105318410.0,115445716.0
17,32.0,116002260.0,26.353159534603183,115463327.0,119865162.0
18,33.0,116001788.0,12.059512360341824,119883331.0,129502442.0
19,35.0,116004030.0,20.81074593706726,129517438.0,135091675.0
20,38.0,116009222.0,9.951406854087086,135115298.0,146772868.0
21,39.0,116007334.0,92.209603023012,146787355.0,148045438.0
22,41.0,115991404.0,11.918693688347657,149380357.0,159112246.0
23,43.0,116003676.0,19.947381163803392,162239230.0,168054714.0
24,46.0,115991994.0,13.391583893846361,168115303.0,176776862.0
25,47.0,115997186.0,84.93743473937488,176820179.0,178185857.0
26,48.0,115999782.0,14.193791379262244,179628758.0,187801330.0
27,51.0,116003558.0,11.268455828862274,187816493.0,198111032.0
28,52.0,116003676.0,12.234207193654614,199013302.0,208495214.0
29,53.0,115996832.0,20.118949949449757,208564523.0,214330074.0
30,56.0,115985268.0,13.561436198199841,214352078.0,222904658.0
31,59.0,115993764.0,67.40006763611768,223022406.0,224743380.0
32,60.0,116003676.0,9.63886686745341,226078789.0,238113780.0
33,63.0,115991758.0,48.15505618350705,238128676.0,240537390.0
34,65.0,115994708.0,12.019418463643072,241033383.0,250683992.0
35,67.0,116002614.0,27.92289266946708,250694289.0,254848680.0
36,69.0,115986448.0,9.625577550264872,254871355.0,266921172.0
37,72.0,115994472.0,37.099521009564455,266965239.0,270091815.0
38,75.0,115991876.0,41.68986462784158,270099357.0,272881613.0
39,77.0,116001788.0,12.861760601530836,274013501.0,283032623.0
40,78.0,116000490.0,51.05334039274817,283047634.0,285319777.0
41,81.0,116003558.0,15.781513014315298,286183524.0,293534122.0
42,84.0,115993174.0,18.22499960326869,293559362.0,299923871.0
43,85.0,115989988.0,9.598189889933186,299943330.0,312027899.0
44,88.0,116013588.0,43.44713701921636,312046090.0,314716314.0
45,91.0,116008278.0,149.39720981984755,314730363.0,315506872.0
46,93.0,116006272.0,7.721085797524408,317818507.0,332843113.0
47,94.0,116002024.0,16.67618927547103,332863272.0,339819419.0
